tweet_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,doggo,floof,pupper,puppo,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retwt_count,fav_count,stage
8.472510392626053e+17,,2017-03-30 00:56:03+00:00,Twitter for iPhone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,,,,"https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",12,10,Furzey,,,,,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1,airedale,0.49538,irish_terrier,0.316456,True,lakeland_terrier,0.1585329999999999,True,4800,22036,
8.471572060888474e+17,,2017-03-29 18:43:12+00:00,Twitter for iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",,,,"https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",11,10,Daisy,,,,,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2,staffordshire_bullterrier,0.219609,american_staffordshire_terrier,0.178671,True,pug,0.123271,True,6572,21588,
8.468748173621207e+17,,2017-03-29 00:01:05+00:00,Twitter for iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",,,,"https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",13,10,Tuck,,,,,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2,shetland_sheepdog,0.450539,papillon,0.1879279999999999,True,collie,0.140068,True,4404,21685,
8.465140516477051e+17,,2017-03-28 00:07:32+00:00,Twitter for iPhone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,,,,"https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",13,10,Barney,doggo,,,,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2,golden_retriever,0.650003,leonberg,0.0651992,True,norfolk_terrier,0.0529553,True,13076,48410,doggo
8.46153765933736e+17,,2017-03-27 00:15:53+00:00,Twitter for iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,,,,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",13,10,Vixen,,,,,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1,giant_schnauzer,0.346468,flat-coated_retriever,0.218451,True,labrador_retriever,0.10802,True,10226,34394,
8.460429364376044e+17,,2017-03-26 16:55:29+00:00,Twitter for iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,,,,https://twitter.com/dog_rates/status/846042936437604353/photo/1,12,10,Jarvis,,,,,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1,golden_retriever,0.96111,labrador_retriever,0.0166952,True,tibetan_mastiff,0.00908153,True,3224,17256,
8.453970571501076e+17,,2017-03-24 22:08:59+00:00,Twitter for iPhone,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",,,,"https://www.gofundme.com/help-save-a-pup,https://twitter.com/dog_rates/status/845397057150107648/photo/1,https://twitter.com/dog_rates/status/845397057150107648/photo/1",13,10,Mimosa,doggo,,,,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1,dandie_dinmont,0.394404,maltese_dog,0.1865369999999999,True,west_highland_white_terrier,0.1819849999999999,True,2072,8241,doggo
8.453068829401907e+17,,2017-03-24 16:10:40+00:00,Twitter for iPhone,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,,,,https://twitter.com/dog_rates/status/845306882940190720/photo/1,12,10,Pickles,,,pupper,,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,irish_water_spaniel,0.567475,labrador_retriever,0.169496,True,curly-coated_retriever,0.101518,True,6039,25225,pupper
8.449738139096064e+17,,2017-03-23 18:07:10+00:00,Twitter for iPhone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",,,,https://twitter.com/dog_rates/status/844973813909606400/photo/1,12,10,Brady,,,,,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,labrador_retriever,0.742421,golden_retriever,0.195218,True,chihuahua,0.0173200999999999,True,3617,16361,
8.44704788403114e+17,,2017-03-23 00:18:10+00:00,Twitter for iPhone,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,,,,https://twitter.com/dog_rates/status/844704788403113984/photo/1,13,10,Luna,,,,,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,1,labrador_retriever,0.980213,golden_retriever,0.00701167,True,beagle,0.00314697,True,11633,42022,
8.442237884222177e+17,,2017-03-21 16:26:50+00:00,Twitter for iPhone,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,,,,https://twitter.com/dog_rates/status/844223788422217728/photo/1,12,10,Margo,,,,,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1,labrador_retriever,0.71951,chesapeake_bay_retriever,0.122019,True,newfoundland,0.0388276,True,2450,14753,
8.438568438730957e+17,,2017-03-20 16:08:44+00:00,Twitter for iPhone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,,,,https://twitter.com/dog_rates/status/843856843873095681/photo/1,12,10,Sadie,,,,,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1,labrador_retriever,0.92254,golden_retriever,0.0743578,True,great_pyrenees,0.00232495,True,5220,23211,
8.436043941176812e+17,,2017-03-19 23:25:35+00:00,Twitter for iPhone,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,,,,https://twitter.com/dog_rates/status/843604394117681152/photo/1,11,10,Hank,,,,,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1,labrador_retriever,0.430583,golden_retriever,0.263581,True,great_pyrenees,0.179385,True,3081,18310,
8.43235543001514e+17,,2017-03-18 22:59:54+00:00,Twitter for iPhone,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,,,,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",13,10,Tycho,,,,,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,1,pembroke,0.958452,cardigan,0.0237699,True,chihuahua,0.00526936,True,6852,23315,
8.428462954800005e+17,,2017-03-17 21:13:10+00:00,Twitter for iPhone,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,,,,https://twitter.com/dog_rates/status/842846295480000512/photo/1,13,10,Charlie,,,,,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,1,labrador_retriever,0.461076,golden_retriever,0.154946,True,chihuahua,0.110249,True,4023,16440,
8.425355904574996e+17,,2017-03-17 00:38:32+00:00,Twitter for iPhone,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,,,,https://twitter.com/dog_rates/status/842535590457499648/photo/1,13,10,Winnie,,,,,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,1,pembroke,0.685084,cardigan,0.314608,True,basenji,0.000159824,True,3937,19637,
8.421152153113969e+17,,2017-03-15 20:48:07+00:00,Twitter for iPhone,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,,,,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",12,10,Bentley,,,,,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,1,chow,0.293493,newfoundland,0.181336,True,schipperke,0.1251519999999999,True,3386,15204,
8.413146651960812e+17,,2017-03-13 15:47:01+00:00,Twitter Web Client,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,,,,https://twitter.com/dog_rates/status/841314665196081154/video/1,13,10,Max,,,,,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,1,afghan_hound,0.903712,saluki,0.0352149999999999,True,bloodhound,0.0265655,True,5312,17305,
8.41077006473257e+17,,2017-03-13 00:02:39+00:00,Twitter for iPhone,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,,,,https://twitter.com/dog_rates/status/841077006473256960/photo/1,12,10,Dawn,,,,,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,1,brittany_spaniel,0.962985,blenheim_spaniel,0.0148199999999999,True,clumber,0.00955711,True,5991,24926,
8.406323370628628e+17,,2017-03-11 18:35:42+00:00,Twitter for iPhone,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",,,,"https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",12,10,Maddie,,,,,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,1,golden_retriever,0.711148,cocker_spaniel,0.1579289999999999,True,labrador_retriever,0.0595818999999999,True,1972,9761,
8.4026800493602e+17,,2017-03-10 18:27:58+00:00,Twitter for iPhone,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,,,,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",12,10,Monty,,,,,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,3,chesapeake_bay_retriever,0.8639870000000001,labrador_retriever,0.0526323,True,kelpie,0.0325736,True,6497,20950,
8.39990271299457e+17,,2017-03-10 00:04:21+00:00,Twitter for iPhone,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,,,,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",13,10,Sojourner,,,,,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,2,staffordshire_bullterrier,0.604938,american_staffordshire_terrier,0.31154,True,boston_bull,0.0371591,True,2597,14640,
8.392398718311506e+17,,2017-03-07 22:22:32+00:00,Twitter for iPhone,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,,,,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",13,10,Odie,,,,,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,3,leonberg,0.927021,newfoundland,0.0500091,True,saint_bernard,0.0107278,True,7422,29684,
8.389215900961669e+17,,2017-03-07 01:17:48+00:00,Twitter for iPhone,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,,,,https://twitter.com/dog_rates/status/838921590096166913/photo/1,13,10,Arlo,,,,,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,1,border_terrier,0.664538,brabancon_griffon,0.170451,True,yorkshire_terrier,0.0878236,True,2357,12183,
8.384763873380516e+17,,2017-03-05 19:48:43+00:00,Twitter for iPhone,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,,,,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1",13,10,Stanley,,,,,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,3,great_pyrenees,0.997692,kuvasz,0.00100064,True,newfoundland,0.000404556,True,5484,24664,
8.373662848745718e+17,,2017-03-02 18:17:34+00:00,Twitter for iPhone,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,,,,https://twitter.com/dog_rates/status/837366284874571778/photo/1,13,10,Lucy,,,,,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,1,american_staffordshire_terrier,0.660085,staffordshire_bullterrier,0.334947,True,dalmatian,0.00269716,True,6005,23074,
8.371102104644485e+17,,2017-03-02 01:20:01+00:00,Twitter for iPhone,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,,,,https://twitter.com/dog_rates/status/837110210464448512/photo/1,13,10,Clark,,,pupper,,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,1,siberian_husky,0.767696,eskimo_dog,0.217079,True,malamute,0.0116568,True,2731,17480,pupper
8.352979302402171e+17,,2017-02-25 01:18:40+00:00,Twitter for iPhone,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,,,,https://twitter.com/dog_rates/status/835297930240217089/photo/1,12,10,Ash,,,,,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,1,rottweiler,0.341276,border_terrier,0.3362199999999999,True,gordon_setter,0.0454483,True,3381,17847,
8.34786237630337e+17,,2017-02-23 15:25:23+00:00,Twitter for iPhone,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,,,,https://twitter.com/dog_rates/status/834786237630337024/photo/1,13,10,Tobi,,,,,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,1,border_terrier,0.156276,norwegian_elkhound,0.125912,True,boston_bull,0.0966239,True,6159,22943,
8.344580532735918e+17,,2017-02-22 17:41:18+00:00,Twitter for iPhone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",,,,https://twitter.com/dog_rates/status/834458053273591808/photo/1,12,10,Chester,,,,,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,1,rhodesian_ridgeback,0.4686189999999999,whippet,0.177531,True,redbone,0.106552,True,1899,10512,
8.342097209237217e+17,,2017-02-22 01:14:30+00:00,Twitter for iPhone,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,,,,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",12,10,Wilson,,,,,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,1,golden_retriever,0.754799,pekinese,0.1978609999999999,True,labrador_retriever,0.00865404,True,5476,22594,
8.338630860586516e+17,,2017-02-21 02:17:06+00:00,Twitter for iPhone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,,,,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",12,10,Bentley,,,,,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,1,kuvasz,0.4949689999999999,great_pyrenees,0.312632,True,golden_retriever,0.141736,True,2729,14661,
8.338261034165207e+17,,2017-02-20 23:50:09+00:00,Twitter for iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,,,,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",13,10,Charlie,,,,,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,1,chihuahua,0.438054,kelpie,0.149706,True,pembroke,0.0964805,True,3904,16728,
8.337229017570468e+17,,2017-02-20 17:00:04+00:00,Twitter for iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,,,,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",13,10,Bronte,,,,,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,1,west_highland_white_terrier,0.918144,maltese_dog,0.0257207,True,lakeland_terrier,0.0202111,True,3636,22585,
8.334796449470259e+17,,2017-02-20 00:53:27+00:00,Twitter for iPhone,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,,,,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",13,10,Poppy,,,,,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,3,golden_retriever,0.727039,cocker_spaniel,0.0711398,True,tibetan_mastiff,0.0486941999999999,True,2357,16258,
8.329981511119667e+17,,2017-02-18 17:00:10+00:00,Twitter for iPhone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",,,,"https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",13,10,Rhino,doggo,,,,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,1,boxer,0.539036,french_bulldog,0.317617,True,bull_mastiff,0.0939285,True,2522,14549,doggo
8.32757312314028e+17,,2017-02-18 01:03:09+00:00,Twitter for iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,,,,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",13,10,Willow,,,,,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2,cardigan,0.160888,staffordshire_bullterrier,0.159441,True,boston_bull,0.154368,True,4127,18423,
8.326360946382889e+17,,2017-02-17 17:01:29+00:00,Twitter for iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,,,,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12,10,Orion,,,,,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,1,eskimo_dog,0.5250319999999999,siberian_husky,0.252238,True,malamute,0.2168389999999999,True,3220,17379,
8.323698773316936e+17,,2017-02-16 23:23:38+00:00,Twitter for iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,,,,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11,10,Charlie,,,,,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,1,kelpie,0.50469,german_short-haired_pointer,0.105208,True,staffordshire_bullterrier,0.0543385,True,3652,18792,
8.32032802820481e+17,,2017-02-16 01:04:13+00:00,Twitter for iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",,,,"https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",12,10,Miguel,doggo,,,,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,1,whippet,0.601712,ibizan_hound,0.152662,True,italian_greyhound,0.135055,True,4746,13887,doggo
8.319116006804972e+17,,2017-02-15 17:02:36+00:00,Twitter for iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,,,,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",14,10,Kuyu,,,,,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,4,bloodhound,0.777562,great_dane,0.0474176,True,leonberg,0.0179431,True,7458,30380,
8.316704492265144e+17,,2017-02-15 01:04:21+00:00,Twitter for iPhone,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,,,,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13,10,Daisy,,,,,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1,pembroke,0.6248020000000001,cardigan,0.362861,True,appenzeller,0.00392621,True,2059,11469,
8.31552930092286e+17,,2017-02-14 17:17:22+00:00,Twitter for iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,,,,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13,10,Dutch,,,,,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1,chihuahua,0.257415,pembroke,0.161442,True,french_bulldog,0.0921429,True,2632,9872,
8.313094180840694e+17,,2017-02-14 01:09:44+00:00,Twitter for iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,,,,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12,10,Scooter,,,,,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1,doberman,0.3693889999999999,kelpie,0.132449,True,labrador_retriever,0.0747273,True,2786,12819,
8.309561691706655e+17,,2017-02-13 01:46:03+00:00,Twitter for iPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,,,,https://twitter.com/dog_rates/status/830956169170665475/video/1,12,10,Reggie,,,,,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1,kuvasz,0.451516,golden_retriever,0.317196,True,english_setter,0.132759,True,1735,8735,
8.300974003751526e+17,,2017-02-10 16:53:37+00:00,Twitter for iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",,,,"https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",13,10,Samson,,,,,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,4,toy_poodle,0.442713,pomeranian,0.142073,True,pekinese,0.125745,True,3455,10804,
8.298613961668772e+17,,2017-02-10 01:15:49+00:00,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,,,,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12,10,Mia,,,,,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,1,border_terrier,0.394486,staffordshire_bullterrier,0.3765739999999999,True,american_staffordshire_terrier,0.0312916,True,2243,13441,
8.295019951909847e+17,,2017-02-09 01:27:41+00:00,Twitter for iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,,,,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12,10,Leo,,,,,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1,french_bulldog,0.950851,pekinese,0.0151996,True,pug,0.0110936,True,12224,34913,
8.29374341691347e+17,,2017-02-08 17:00:26+00:00,Twitter for iPhone,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,,,,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1",13,10,Astrid,doggo,,,,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,1,staffordshire_bullterrier,0.757547,american_staffordshire_terrier,0.14995,True,chesapeake_bay_retriever,0.0475226999999999,True,10706,38074,doggo
8.284086770318828e+17,,2017-02-06 01:03:14+00:00,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,,,,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12,10,Bear,,,,,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,weimaraner,0.1330329999999999,chesapeake_bay_retriever,0.092227,True,american_staffordshire_terrier,0.0650945,True,1477,8398,
8.283816369999176e+17,,2017-02-05 23:15:47+00:00,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,,,,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14,10,Doobert,doggo,,,,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1,bedlington_terrier,0.3925349999999999,labrador_retriever,0.0890217,True,clumber,0.0817998,True,2554,13864,doggo
8.283765051808891e+17,,2017-02-05 22:55:23+00:00,Twitter for iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",,,,https://twitter.com/dog_rates/status/828376505180889089/photo/1,13,10,Beebop,,,,,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1,american_staffordshire_terrier,0.5230859999999999,staffordshire_bullterrier,0.186168,True,chihuahua,0.0420894,True,1216,8112,
8.283726459933983e+17,,2017-02-05 22:40:03+00:00,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,,,,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12,10,Alexander,,,,,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1,malamute,0.663047,eskimo_dog,0.207779,True,tibetan_mastiff,0.0409488,True,3344,13756,
8.280116800178217e+17,,2017-02-04 22:45:42+00:00,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,,,,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11,10,Brutus,,,,,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1,american_staffordshire_terrier,0.936662,staffordshire_bullterrier,0.0329990999999999,True,bull_mastiff,0.0171834,True,2451,11411,
